,price
4006,16895.0
4007,13998.0
4008,18119.0
4009,15112.0
4010,25122.0
4011,26788.0
4012,18211.0
4015,16250.0
4016,13700.0
4017,16995.0
4018,23145.0
4019,4119.0
4020,12784.0
4021,23573.0
4022,26633.0
4024,8999.0
4025,18777.0
4027,16077.0
4029,8898.0
4031,25500.0
4032,19992.0
4034,18985.0
4035,18900.0
4036,27300.0
4037,19922.0
4038,28300.0
4039,16554.0
4040,22904.0
4041,15995.0
4042,16791.0
4043,19995.0
4044,21450.0
4046,7993.0
4047,26595.0
4048,23489.0
4049,22500.0
4050,12777.0
4052,28390.0
4053,9396.0
4054,17589.0
4055,16432.0
4056,16995.0
4057,27800.0
4058,21998.0
4059,15980.0
4060,19800.0
4061,28496.0
4063,10787.0
4064,22200.0
4065,12999.0
4067,17500.0
4068,16500.0
4070,16439.0
4071,22976.0
4072,24000.0
4073,21452.0
4074,20516.0
4076,29000.0
4077,17000.0
4078,15988.0
4079,14995.0
4080,18997.0
4081,22995.0
4082,19990.0
4083,29500.0
4085,19850.0
4086,16600.0
4087,15989.0
4088,16500.0
4090,19699.0
4091,8508.0
4092,15979.0
4094,24481.0
4096,19765.0
4097,16950.0
4098,28998.0
4099,29500.0
4100,27550.0
4101,16997.0
4103,18989.0
4104,15000.0
4105,25464.0
4106,19688.0
4107,15200.0
4108,23988.0
4109,9999.0
4111,24825.0
4112,19000.0
4114,14250.0
4115,29791.0
4117,15995.0
4118,17999.0
4119,29687.0
4120,13576.0
4121,27916.0
4122,18268.0
4124,17991.0
4125,20990.0
4126,9900.0
4127,28700.0
4128,20871.0
4130,7200.0
4131,18590.0
4132,27746.0
4133,15500.0
4134,24498.0
4136,7498.0
4137,19995.0
4138,25950.0
4139,20995.0
4141,28987.0
4142,17500.0
4144,16731.0
4145,11000.0
4146,23817.0
4147,25900.0
4149,14750.0
4150,16540.0
4152,17981.0
4153,18658.0
4154,21200.0
4155,15995.0
4156,18998.0
4157,29977.0
4159,15500.0
4160,6301.0
4161,17598.0
4162,19993.0
4163,9999.0
4164,28000.0
4166,17500.0
4168,19726.0
4169,9775.0
4171,28900.0
4172,15196.0
4173,4997.0
4174,25611.0
4175,19499.0
4176,27500.0
4178,15636.0
4179,10923.0
4180,12491.0
4181,21979.0
4184,21491.0
4185,17500.0
4187,16966.0
4188,20908.0
4189,14986.0
4190,21625.0
4191,19995.0
4193,9498.0
4194,26054.0
4195,21300.0
4196,18595.0
4197,17897.0
4198,25991.0
4199,26231.0
4200,26320.0
4201,19459.0
4202,12863.0
4204,15998.0
4205,16980.0
4206,16321.0
4207,17495.0
4210,28017.0
4211,18987.0
4214,21995.0
4215,26990.0
4216,16495.0
4218,25499.0
4225,20750.0
4226,29735.0
4227,23988.0
4228,29995.0
4230,12430.0
4232,24253.0
4234,27850.0
4236,24100.0
4237,16724.0
4238,10995.0
4241,17990.0
4242,17677.0
4243,18499.0
4244,15930.0
4245,17995.0
4246,25647.0
4247,22564.0
4248,17500.0
4250,27768.0
4251,18383.0
4252,20500.0
4253,15917.0
4255,18995.0
4258,24887.0
4261,17200.0
4262,14976.0
4264,26251.0
4266,27999.0
4268,18194.0
4269,22771.0
4270,14729.0
4272,15295.0
4273,20995.0
4275,26500.0
4276,27400.0
4277,12049.0
4280,14561.0
4281,16429.0
4283,17995.0
4284,24521.0
4285,20600.0
4286,24419.0
4287,23498.0
4288,15993.0
4289,26746.0
4290,17999.0
4292,17775.0
4293,6995.0
4294,15998.0
4295,9995.0
4296,12917.0
4297,15950.0
4298,10995.0
4301,18495.0
4302,12302.0
4303,24795.0
4304,21795.0
4305,18326.0
4306,20991.0
4307,28197.0
4309,15999.0
4310,26996.0
4311,5400.0
4312,15777.0
4314,18673.0
4315,12900.0
4316,12995.0
4318,17995.0
4319,27263.0
4320,13935.0
4321,20995.0
4322,29490.0
4323,11995.0
4324,15999.0
4325,28632.0
4327,15495.0
4328,25344.0
4331,9900.0
4332,17991.0
4333,8758.0
4334,28881.0
4335,22139.0
4336,26500.0
4337,20990.0
4338,19905.0
4339,18998.0
4340,18050.0
4342,26962.0
4344,29986.0
4345,17908.0
4346,16255.0
4347,20400.0
4349,26991.0
4350,26982.0
4351,15993.0
4352,17590.0
4354,24995.0
4356,19448.0
4357,27450.0
4358,20885.0
4359,14000.0
4360,19888.0
4361,16995.0
4362,17991.0
4365,16487.0
4366,12988.0
4367,20566.0
4368,28819.0
4369,23401.0
4370,19875.0
4372,26592.0
4373,16525.0
4374,21593.0
4376,21911.0
4377,11855.0
4378,17800.0
4379,5500.0
4381,12874.0
4382,29997.0
4383,16763.0
4384,16995.0
4385,20500.0
4386,20995.0
4387,15995.0
4388,12595.0
4389,18194.0
4390,19963.0
4392,21995.0
4393,14800.0
4394,18743.0
4397,9990.0
4398,29999.0
4399,14990.0
4400,18707.0
4401,17349.0
4403,14994.0
4405,24995.0
4406,20314.0
4407,18175.0
4408,7914.0
4409,18989.0
4410,17985.0
4413,15491.0
4414,18695.0
4417,17295.0
4418,18447.0
4419,19700.0
4420,25260.0
4421,11000.0
4422,25890.0
4424,16658.0
4425,4999.0
4426,27341.0
4427,28891.0
4428,23749.0
4430,21070.0
4431,28998.0
4432,18949.0
4433,6955.0
4434,13900.0
4437,18499.0
4438,17999.0
4439,5275.0
4440,14000.0
4441,15900.0
4442,26500.0
4446,16868.0
4447,14995.0
4448,13450.0
4449,29991.0
4450,23652.0
4456,10980.0
4457,15800.0
4458,23500.0
4461,21173.0
4462,11879.0
4463,18485.0
4465,24991.0
4467,23390.0
4468,18250.0
4469,27152.0
4470,16955.0
4471,16940.0
4472,16205.0
4473,21032.0
4474,15744.0
4476,4900.0
4477,7508.0
4478,15246.0
4479,8700.0
4482,11420.0
4483,14000.0
4484,8990.0
4485,19989.0
4487,29991.0
4488,15491.0
4490,21969.0
4491,11466.0
4492,14594.0
4493,12734.0
4494,15375.0
4495,17500.0
4497,17500.0
4498,13500.0
4499,9250.0
4500,16495.0
4502,20593.0
4503,20000.0
4504,23596.0
4506,19840.0
4507,14700.0
4508,22364.0
4509,24981.0
4510,25700.0
4511,14600.0
4512,17599.0
4513,19800.0
4514,12699.0
4515,12498.0
4516,24999.0
4518,16950.0
4519,8900.0
4520,27595.0
4521,11800.0
4522,20000.0
4523,13698.0
4524,26999.0
4525,14900.0
4526,16940.0
4527,18090.0
4530,6000.0
4531,18996.0
4534,22000.0
4535,10990.0
4536,14994.0
4537,24995.0
4538,22117.0
4540,18995.0
4541,22711.0
4542,29990.0
4544,18998.0
4545,22985.0
4547,14498.0
4548,18640.0
4549,9444.0
4550,12727.0
4552,23462.0
4553,16477.0
4554,20990.0
4555,21000.0
4557,28523.0
4559,10000.0
4560,14572.0
4561,15995.0
4562,25490.0
4563,18988.0
4565,22200.0
4566,13888.0
4567,25991.0
4568,19138.0
4571,16998.0
4572,9651.0
4573,15998.0
4576,23988.0
4577,24594.0
4579,11809.0
4580,15956.0
4583,16985.0
4584,7812.0
4589,13397.0
4590,13932.0
4592,20617.0
4595,24995.0
4597,19988.0
4599,26995.0
4600,28619.0
4601,14258.0
4603,26321.0
4606,24499.0
4607,23494.0
4608,24997.0
4610,24990.0
4611,15576.0
4612,14995.0
4613,27989.0
4614,18990.0
4616,17906.0
4620,20735.0
4621,12488.0
4622,18500.0
4623,25195.0
4624,3500.0
4628,20995.0
4629,11750.0
4631,26488.0
4632,27510.0
4633,28500.0
4634,10951.0
4635,25991.0
4636,22477.0
4637,28990.0
4638,22995.0
4639,23490.0
4640,9999.0
4642,21996.0
4643,13853.0
4644,29960.0
4645,17999.0
4646,11940.0
4647,15888.0
4648,19869.0
4649,26000.0
4651,22991.0
4652,26088.0
4654,26995.0
4655,13450.0
4656,28995.0
4657,18695.0
4659,15495.0
4660,15998.0
4661,20950.0
4662,19995.0
4663,18995.0
4664,29488.0
4667,12703.0
4668,20125.0
4669,29987.0
4670,14675.0
4671,8991.0
4672,25000.0
4673,17891.0
4674,29847.0
4676,15444.0
4677,19991.0
4678,20995.0
4679,15495.0
4683,28884.0
4686,24702.0
4687,18275.0
4689,9895.0
4690,20200.0
4691,29467.0
4693,17457.0
4694,19343.0
4695,15797.0
4696,19690.0
4697,7990.0
4698,24998.0
4699,19991.0
4701,8990.0
4702,15000.0
4704,13000.0
4705,11250.0
4709,18490.0
4710,19975.0
4711,25642.0
4714,16995.0
4715,18295.0
4716,26000.0
4717,28987.0
4718,14931.0
4719,15989.0
4720,6500.0
4721,28599.0
4723,17350.0
4726,17885.0
4727,24988.0
4728,15796.0
4729,29976.0
4730,19988.0
4731,17846.0
4732,14780.0
4733,15987.0
4735,16878.0
4739,20615.0
4740,19998.0
4741,15995.0
4742,26992.0
4743,23729.0
4744,25400.0
4745,27682.0
4747,25500.0
4748,17370.0
4749,17998.0
4750,6900.0
4751,22922.0
4753,11283.0
4754,18838.0
4755,20320.0
4756,16591.0
4757,24750.0
4758,26991.0
4759,26877.0
4760,15977.0
4761,18908.0
4762,27077.0
4763,19103.0
4766,23327.0
4767,24999.0
4769,27000.0
4770,18000.0
4771,15200.0
4772,23300.0
4773,21490.0
4775,28491.0
4776,25132.0
4777,26495.0
4778,16794.0
4779,15650.0
4780,14991.0
4781,21490.0
4782,26977.0
4783,18999.0
4784,24457.0
4785,19988.0
4786,19998.0
4787,13600.0
4788,14000.0
4791,21000.0
4792,19484.0
4794,9500.0
4795,9995.0
4796,21995.0
4797,17995.0
4799,19544.0
4800,13997.0
4801,18997.0
4803,21990.0
4804,17998.0
4805,8500.0
4806,22324.0
4808,20750.0
4809,15251.0
4810,24789.0
4811,12499.0
4812,7995.0
4813,15952.0
4814,26421.0
4815,7990.0
4816,18650.0
4817,13988.0
4818,14670.0
4820,18902.0
4821,29837.0
4822,21995.0
4824,26992.0
4825,23783.0
4826,15995.0
4827,17991.0
4828,21295.0
4829,24695.0
4830,23996.0
4832,24300.0
4833,22487.0
4835,18852.0
4836,9991.0
4838,20577.0
4839,25402.0
4840,20917.0
4841,3200.0
4842,17995.0
4843,18999.0
4844,10599.0
4845,19200.0
4846,18989.0
4847,25995.0
4849,13477.0
4851,15900.0
4852,22900.0
4854,16874.0
4856,18521.0
4859,23500.0
4860,18588.0
4861,25874.0
4862,26311.0
4863,19500.0
4865,15491.0
4866,15591.0
4867,24999.0
4868,20499.0
4869,16799.0
4870,13772.0
4871,24599.0
4872,27995.0
4874,5995.0
4875,23995.0
4876,27965.0
4877,16982.0
4878,21200.0
4879,20880.0
4880,12777.0
4881,15787.0
4882,22407.0
4883,15997.0
4884,18900.0
4886,18007.0
4887,21400.0
4888,16000.0
4889,17999.0
4890,24877.0
4892,5900.0
4893,11995.0
4894,19301.0
4895,27882.0
4896,21900.0
4897,20100.0
4898,12998.0
4899,26000.0
4900,27894.0
4901,24997.0
4902,11900.0
4903,25995.0
4905,14977.0
4906,23950.0
4907,17900.0
4908,24970.0
4909,18900.0
4910,27253.0
4911,14995.0
4912,10990.0
4913,23495.0
4914,13000.0
4915,21388.0
4916,12491.0
4917,23500.0
4918,18499.0
4919,14998.0
4920,29900.0
4921,6998.0
4922,29891.0
4924,14713.0
4926,24504.0
4927,13257.0
4928,22950.0
4929,24632.0
4933,14650.0
4935,11988.0
4937,27690.0
4938,24200.0
4939,21988.0
4941,28690.0
4942,22998.0
4943,5988.0
4945,11200.0
4946,17895.0
4947,22358.0
4949,15859.0
4951,20990.0
4952,13995.0
4955,28995.0
4956,26679.0
4957,20592.0
4960,29931.0
4961,23795.0
4962,11998.0
4963,25995.0
4964,15476.0
4966,28776.0
4970,14950.0
4971,19888.0
4973,10999.0
4974,16999.0
4975,20850.0
4976,30000.0
4977,15998.0
4981,9995.0
4984,14954.0
4985,16977.0
4986,26944.0
4988,14750.0
4989,10982.0
4990,16000.0
4991,17500.0
4992,13497.0
4993,12890.0
4994,9950.0
4995,17500.0
4996,14777.0
4998,29999.0
5000,26486.0
5002,17995.0
5004,15320.0
5006,13755.0
5007,12490.0
5009,15000.0
5010,17470.0
5011,23477.0
5013,27997.0
5014,25777.0
5016,25959.0
5017,21858.0
5018,22581.0
5019,17724.0
5020,18314.0
5021,11850.0
5024,23990.0
5026,20588.0
5027,19991.0
5028,15289.0
5029,6999.0
5030,24498.0
5031,17960.0
5033,19504.0
5036,15949.0
5037,15900.0
5038,9698.0
5039,13307.0
5040,9500.0
5041,20998.0
5042,21988.0
5045,6900.0
5046,17580.0
5047,8887.0
5048,16698.0
5049,16888.0
5050,21399.0
5051,17300.0
5052,15950.0
5053,26000.0
5056,23995.0
5057,27991.0
5058,15632.0
5059,16500.0
5060,21995.0
5061,25857.0
5062,27334.0
5063,17990.0
5064,24677.0
5065,23988.0
5066,16950.0
5068,25315.0
5069,13700.0
5070,16205.0
5071,27539.0
5072,24500.0
5073,21937.0
5074,6997.0
5076,23495.0
5077,25500.0
5078,27090.0
5079,29988.0
5080,27995.0
5081,14890.0
5082,15997.0
5083,15000.0
5084,24333.0
5086,16097.0
5087,23908.0
5088,18995.0
5090,22991.0
5092,15990.0
5096,19289.0
5097,23816.0
5098,17998.0
5099,26448.0
5102,23590.0
5103,16988.0
5104,17499.0
5105,12991.0
5106,13004.0
5107,11298.0
5108,23298.0
5109,13997.0
5111,16563.0
5113,16950.0
5114,24467.0
5117,13969.0
5119,22680.0
5122,20998.0
5123,21983.0
5125,23990.0
5128,9300.0
5129,9995.0
5130,25000.0
5131,22483.0
5135,8995.0
5136,23988.0
5137,21321.0
5138,21800.0
5139,26525.0
5140,12997.0
5141,15495.0
5143,20577.0
5144,16793.0
5146,27580.0
5147,28900.0
5149,19995.0
5150,21421.0
5151,17998.0
5153,20200.0
5155,18977.0
5157,9995.0
5158,26985.0
5159,28099.0
5160,25990.0
5161,19597.0
5162,19000.0
5163,18980.0
5164,17990.0
5165,13604.0
5166,11995.0
5167,15500.0
5168,23999.0
5171,17500.0
5172,21000.0
5175,19995.0
5177,16861.0
5178,27500.0
5179,17196.0
5180,15000.0
5183,16988.0
5184,5995.0
5185,15000.0
5190,17235.0
5192,20900.0
5193,25908.0
5194,24991.0
5195,15999.0
5196,12495.0
5197,19335.0
5199,22944.0
5200,23900.0
5201,23881.0
5202,14597.0
5204,27995.0
5205,26497.0
5206,29698.0
5207,13155.0
5208,14299.0
5209,10930.0
5211,28595.0
5213,14594.0
5214,23812.0
5215,17000.0
5216,21500.0
5218,20537.0
5219,20985.0
5220,21000.0
5221,20115.0
5223,25991.0
5224,10000.0
5226,13999.0
5228,19795.0
5229,23995.0
5230,16000.0
5233,27995.0
5236,22989.0
5237,6900.0
5238,18998.0
5239,12998.0
5240,29353.0
5241,19999.0
5242,21750.0
5244,18250.0
5245,18256.0
5246,25393.0
5248,15990.0
5249,14990.0
5250,16900.0
5251,12000.0
5252,15817.0
5255,16988.0
5256,26799.0
5257,22135.0
5259,17900.0
5260,23900.0
5261,9110.0
5262,27000.0
5263,17491.0
5264,17090.0
5265,29124.0
5267,18147.0
5268,14900.0
5269,29990.0
5270,28562.0
5271,24205.0
5272,9970.0
5275,19700.0
5276,18500.0
5277,16995.0
5278,6900.0
5279,29995.0
5281,27959.0
5282,25500.0
5283,13899.0
5284,27234.0
5285,28895.0
5287,19788.0
5288,29995.0
5289,20480.0
5290,17589.0
5291,10885.0
5292,11500.0
5294,24000.0
5295,12759.0
5296,16997.0
5297,16200.0
5298,16000.0
5299,19250.0
5300,16000.0
5301,12500.0
5302,25000.0
5304,23997.0
5305,17950.0
5310,25700.0
5311,8999.0
5312,29995.0
5313,11785.0
5314,26998.0
5317,23888.0
5318,16200.0
5319,23789.0
5321,18500.0
5322,27900.0
5323,27477.0
5324,16700.0
5325,12972.0
5326,6750.0
5328,15963.0
5329,16497.0
5330,21500.0
5332,26692.0
5333,21796.0
5334,17500.0
5335,18985.0
5336,5000.0
5337,12500.0
5338,17268.0
5339,18900.0
5341,18910.0
5342,14290.0
5343,14388.0
5344,27250.0
5346,24888.0
5348,7989.0
5349,18549.0
5350,14992.0
5351,14981.0
5352,11775.0
5353,6990.0
5354,21995.0
5356,14895.0
5358,27958.0
5360,28714.0
5362,20288.0
5364,22400.0
5366,16900.0
5367,16999.0
5368,9378.0
5369,22149.0
5372,19998.0
5374,11226.0
5375,12251.0
5376,18636.0
5377,20975.0
5379,28828.0
5380,22644.0
5381,27990.0
5383,14988.0
5384,18835.0
5385,28200.0
5386,10970.0
5387,17988.0
5388,16000.0
5390,17987.0
5391,26450.0
5392,7993.0
5393,17495.0
5394,10999.0
5396,5500.0
5397,22900.0
5398,17997.0
5399,6500.0
5400,25500.0
5401,19220.0
5402,19850.0
5403,12000.0
5404,19000.0
5406,17823.0
5407,27907.0
5408,14700.0
5409,25548.0
5411,23476.0
5412,27291.0
5413,19720.0
5414,18794.0
5415,29494.0
5417,13999.0
5420,9988.0
5422,12395.0
5423,21810.0
5424,28195.0
5426,16273.0
5427,26444.0
5428,29211.0
5429,13490.0
5430,12500.0
5431,13872.0
5432,13990.0
5433,19444.0
5434,23888.0
5435,8999.0
5436,23649.0
5438,23500.0
5439,16533.0
5441,22995.0
5442,15000.0
5445,29995.0
5446,10400.0
5447,12998.0
5448,17990.0
5449,16990.0
5450,9995.0
5451,11990.0
5452,15995.0
5453,13712.0
5455,24000.0
5456,19459.0
5457,15893.0
5458,17977.0
5459,17991.0
5460,7008.0
5461,19995.0
5462,17500.0
5463,11400.0
5464,26500.0
5465,29599.0
5467,14150.0
5468,16676.0
5469,27642.0
5470,18585.0
5471,15500.0
5473,7500.0
5474,14995.0
5475,24998.0
5477,11995.0
5478,21977.0
5480,15990.0
5481,14318.0
5482,25999.0
5483,14991.0
5484,21400.0
5485,29191.0
5487,18988.0
5488,25745.0
5489,22255.0
5491,21990.0
5492,22750.0
5494,12999.0
5496,17995.0
5497,11810.0
5499,17289.0
5500,29994.0
5501,11991.0
5502,15969.0
5504,15977.0
5506,15898.0
5507,20766.0
5509,11990.0
5510,13591.0
5511,25318.0
5512,25997.0
5514,15000.0
5517,23288.0
5519,19988.0
5520,18500.0
5521,29903.0
5524,15967.0
5527,12995.0
5528,26995.0
5529,18477.0
5530,16689.0
5531,16777.0
5532,13995.0
5533,29000.0
5534,27999.0
5535,17390.0
5536,23749.0
5537,7485.0
5538,20900.0
5542,25725.0
5543,16500.0
5544,13999.0
5546,8855.0
5549,28311.0
5550,14147.0
5551,11990.0
5553,17111.0
5554,27637.0
5555,20400.0
5556,13988.0
5558,17287.0
5560,26593.0
5561,7374.0
5562,8413.0
5563,22461.0
5566,25984.0
5567,27500.0
5568,13992.0
5570,25920.0
5571,22589.0
5572,27303.0
5573,26991.0
5574,21950.0
5576,25981.0
5577,13497.0
5579,14999.0
5582,17495.0
5583,11700.0
5584,20680.0
5585,20154.0
5588,23517.0
5589,21910.0
5593,20990.0
5594,22821.0
5595,23990.0
5596,27364.0
5597,29990.0
5598,19887.0
5600,18359.0
5602,26998.0
5604,20988.0
5605,28762.0
5607,15991.0
5608,11602.0
5609,26999.0
5611,20610.0
5612,9378.0
5613,15510.0
5614,20849.0
5615,29000.0
5616,14235.0
5619,26999.0
5620,9995.0
5621,22995.0
5623,23700.0
5624,19454.0
5625,19999.0
5626,8900.0
5627,10888.0
5628,20867.0
5630,17987.0
5632,27995.0
5633,11487.0
5634,13600.0
5635,19991.0
5636,25995.0
5637,13969.0
5638,22500.0
5641,15800.0
5642,19991.0
5643,27995.0
5644,13686.0
5645,26500.0
5646,13339.0
5647,12471.0
5648,9000.0
5650,25210.0
5652,24436.0
5653,23990.0
5654,28995.0
5655,14491.0
5656,19250.0
5657,24490.0
5658,22990.0
5659,11988.0
5661,10600.0
5662,14632.0
5663,17682.0
5665,13895.0
5666,15991.0
5668,23328.0
5669,22000.0
5670,18591.0
5671,18980.0
5672,25900.0
5673,12599.0
5674,15694.0
5675,15800.0
5676,16099.0
5677,28999.0
5678,29783.0
5679,16999.0
5682,25999.0
5684,19500.0
5685,14000.0
5687,19991.0
5688,17858.0
5689,13998.0
5690,11466.0
5691,26479.0
5692,20886.0
5693,9900.0
5694,15997.0
5695,20999.0
5699,19174.0
5700,13777.0
5702,23000.0
5704,20990.0
5705,19990.0
5706,21491.0
5707,8975.0
5708,16390.0
5709,29980.0
5710,17995.0
5712,8990.0
5713,23750.0
5714,22900.0
5715,5000.0
5717,13995.0
5719,24057.0
5721,24995.0
5723,15505.0
5724,17000.0
5726,17495.0
5727,16179.0
5728,18679.0
5729,13882.0
5730,26934.0
5731,7899.0
5732,21490.0
5733,22268.0
5734,12900.0
5735,15841.0
5736,22887.0
5737,27398.0
5738,26988.0
5740,18995.0
5741,7999.0
5742,18499.0
5743,16919.0
5744,28911.0
5745,27997.0
5746,29000.0
5747,17975.0
5748,19000.0
5749,16999.0
5750,18988.0
5752,9495.0
5753,12981.0
5755,13983.0
5756,13487.0
5757,11596.0
5758,26442.0
5759,10000.0
5761,22768.0
5762,15430.0
5763,21491.0
5764,19200.0
5765,12987.0
5766,19995.0
5768,17626.0
5769,16654.0
5770,17765.0
5771,16180.0
5772,9389.0
5773,18987.0
5774,29650.0
5775,12900.0
5776,7789.0
5777,19900.0
5779,28590.0
5780,21864.0
5781,23986.0
5784,18428.0
5785,22990.0
5786,12777.0
5787,14977.0
5788,19900.0
5791,13496.0
5792,21970.0
5793,3495.0
5794,18745.0
5797,17489.0
5798,28900.0
5799,19200.0
5800,25995.0
5801,12488.0
5804,19995.0
5805,24688.0
5806,12099.0
5808,19602.0
5810,13991.0
5812,21142.0
5813,19553.0
5814,24268.0
5815,18193.0
5818,29875.0
5819,24771.0
5820,6994.0
5821,21990.0
5822,16560.0
5823,19999.0
5824,28338.0
5825,16716.0
5826,19998.0
5827,15998.0
5828,16000.0
5830,13995.0
5831,13990.0
5832,27095.0
5833,27991.0
5836,16620.0
5837,12995.0
5840,16589.0
5842,16375.0
5843,20990.0
5844,13194.0
5845,21999.0
5847,25994.0
5848,27492.0
5849,21998.0
5850,9000.0
5851,21142.0
5854,20698.0
5855,19891.0
5857,21550.0
5858,20958.0
5859,15999.0
5860,20499.0
5861,19999.0
5862,16900.0
5863,28254.0
5864,6200.0
5865,19495.0
5866,20366.0
5867,13848.0
5868,21363.0
5869,22117.0
5870,15995.0
5871,20400.0
5874,9995.0
5875,9700.0
5876,30000.0
5877,25895.0
5878,18995.0
5880,27995.0
5882,20900.0
5885,29995.0
5886,14991.0
5887,23500.0
5888,19991.0
5889,21959.0
5890,25587.0
5891,12999.0
5893,20000.0
5894,17976.0
5897,22000.0
5899,15700.0
5900,17510.0
5901,17804.0
5902,20995.0
5903,25999.0
5905,15499.0
5909,16583.0
5910,19555.0
5911,19679.0
5912,19323.0
5913,17768.0
5915,24900.0
5916,22888.0
5917,7826.0
5918,19900.0
5919,20995.0
5921,18600.0
5922,25886.0
5923,22499.0
5926,28995.0
5927,18329.0
5928,14670.0
5930,20600.0
5931,16500.0
5932,5988.0
5933,29881.0
5934,18707.0
5935,11995.0
5937,6995.0
5938,11900.0
5941,17400.0
5942,21511.0
5943,15900.0
5944,18999.0
5945,19999.0
5946,30000.0
5948,23991.0
5949,18852.0
5950,24994.0
5951,9598.0
5952,17749.0
5953,16400.0
5955,16500.0
5957,15500.0
5959,21312.0
5960,17995.0
5962,14800.0
5964,19979.0
5966,28511.0
5967,18381.0
5969,19900.0
5971,5600.0
5973,24999.0
5975,27500.0
5978,9341.0
5979,17000.0
5980,27697.0
5981,24500.0
5982,21671.0
5983,14988.0
5984,18855.0
5986,27993.0
5988,10990.0
5990,22990.0
5991,9999.0
5992,22691.0
5993,16994.0
5994,14500.0
5995,27997.0
5996,17997.0
5997,16900.0
5999,17999.0
